[23Apr2025 16:58:00.071] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmlserver, --fml.forgeVersion, 36.2.42, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, nogui]
[23Apr2025 16:58:00.075] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 11.0.26 by Ubuntu
[23Apr2025 16:58:00.351] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[23Apr2025 16:58:00.413] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/workspaces/seriusly/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar Service=ModLauncher Env=SERVER
[23Apr2025 16:58:00.942] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:01.036] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:01.044] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:01.050] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:01.056] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:02.572] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmlserver' with arguments [--gameDir, ., nogui]
[23Apr2025 16:58:10.021] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.12...
[23Apr2025 16:58:10.193] [modloading-worker-2/INFO] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Starting...
[23Apr2025 16:58:10.193] [modloading-worker-2/WARN] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Not supported on dedicated server!
[23Apr2025 16:58:10.253] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 36.2.42, for MC 1.16.5 with MCP 20210115.111550
[23Apr2025 16:58:10.256] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v36.2.42 Initialized
[23Apr2025 16:58:10.311] [modloading-worker-2/INFO] [expandability/]: ExpandAbility here, who dis?
[23Apr2025 16:58:14.929] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.pumpUpgrade.stackMultiplierRatio was corrected from null to its default, 1.0. 
[23Apr2025 16:58:14.929] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.xpPumpUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:14.929] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.xpPumpUpgrade.mendingOn was corrected from null to its default, true. 
[23Apr2025 16:58:14.933] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.xpPumpUpgrade.maxXpPointsPerMending was corrected from null to its default, 5. 
[23Apr2025 16:58:14.933] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:14.938] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.chance was corrected from null to its default, 0.01. 
[23Apr2025 16:58:14.938] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.addLoot was corrected from null to its default, true. 
[23Apr2025 16:58:14.938] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.buffWithPotionEffects was corrected from null to its default, true. 
[23Apr2025 16:58:14.938] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.buffHealth was corrected from null to its default, true. 
[23Apr2025 16:58:14.938] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.equipWithArmor was corrected from null to its default, true. 
[23Apr2025 16:58:14.939] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.entityLootTableList was corrected from null to its default, [minecraft:creeper|minecraft:chests/desert_pyramid, minecraft:drowned|minecraft:chests/shipwreck_treasure, minecraft:enderman|minecraft:chests/end_city_treasure, minecraft:evoker|minecraft:chests/woodland_mansion, minecraft:husk|minecraft:chests/desert_pyramid, minecraft:piglin|minecraft:chests/bastion_bridge, minecraft:piglin_brute|minecraft:chests/bastion_treasure, minecraft:pillager|minecraft:chests/pillager_outpost, minecraft:skeleton|minecraft:chests/simple_dungeon, minecraft:stray|minecraft:chests/igloo_chest, minecraft:vex|minecraft:chests/woodland_mansion, minecraft:vindicator|minecraft:chests/woodland_mansion, minecraft:witch|minecraft:chests/buried_treasure, minecraft:wither_skeleton|minecraft:chests/nether_bridge, minecraft:zombie|minecraft:chests/simple_dungeon, minecraft:zombie_villager|minecraft:chests/village/village_armorer, minecraft:zombified_piglin|minecraft:chests/bastion_other]. 
[23Apr2025 16:58:14.939] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.discBlockList was corrected from null to its default, [botania:record_gaia_1, botania:record_gaia_2]. 
[23Apr2025 16:58:14.950] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.playJukebox was corrected from null to its default, true. 
[23Apr2025 16:58:14.951] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.backpackDropChance was corrected from null to its default, 0.085. 
[23Apr2025 16:58:14.951] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.entityBackpackAdditions.lootingChanceIncreasePerLevel was corrected from null to its default, 0.01. 
[23Apr2025 16:58:14.954] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.nerfs was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:14.954] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.nerfs.tooManyBackpacksSlowness was corrected from null to its default, false. 
[23Apr2025 16:58:14.954] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.nerfs.maxNumberOfBackpacks was corrected from null to its default, 3. 
[23Apr2025 16:58:14.955] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.nerfs.slownessLevelsPerAdditionalBackpack was corrected from null to its default, 1.0. 
[23Apr2025 16:58:14.955] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.chestLootEnabled was corrected from null to its default, true. 
[23Apr2025 16:58:14.955] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.itemFluidHandlerEnabled was corrected from null to its default, true. 
[23Apr2025 16:58:15.063] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/seriusly/servidor_minecraft/config/goblintraders-common.toml is not correct. Correcting
[23Apr2025 16:58:15.064] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.065] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.goblin_trader was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.065] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.goblin_trader.traderSpawnChance was corrected from null to its default, 25. 
[23Apr2025 16:58:15.065] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.goblin_trader.traderSpawnDelay was corrected from null to its default, 24000. 
[23Apr2025 16:58:15.065] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.goblin_trader.traderMinSpawnLevel was corrected from null to its default, 0. 
[23Apr2025 16:58:15.065] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.goblin_trader.traderMaxSpawnLevel was corrected from null to its default, 63. 
[23Apr2025 16:58:15.066] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.goblin_trader.restockDelay was corrected from null to its default, 48000. 
[23Apr2025 16:58:15.066] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.goblin_trader.canAttackBack was corrected from null to its default, true. 
[23Apr2025 16:58:15.066] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.goblin_trader.gruntNoiseInterval was corrected from null to its default, 80. 
[23Apr2025 16:58:15.066] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.vein_goblin_trader was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.066] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.vein_goblin_trader.traderSpawnChance was corrected from null to its default, 25. 
[23Apr2025 16:58:15.068] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.vein_goblin_trader.traderSpawnDelay was corrected from null to its default, 24000. 
[23Apr2025 16:58:15.069] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.vein_goblin_trader.traderMinSpawnLevel was corrected from null to its default, 0. 
[23Apr2025 16:58:15.069] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.vein_goblin_trader.traderMaxSpawnLevel was corrected from null to its default, 128. 
[23Apr2025 16:58:15.069] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.vein_goblin_trader.restockDelay was corrected from null to its default, 48000. 
[23Apr2025 16:58:15.070] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.vein_goblin_trader.canAttackBack was corrected from null to its default, true. 
[23Apr2025 16:58:15.070] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.vein_goblin_trader.gruntNoiseInterval was corrected from null to its default, 80. 
[23Apr2025 16:58:15.071] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.preventDespawnIfNamed was corrected from null to its default, true. 
[23Apr2025 16:58:15.079] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/seriusly/servidor_minecraft/config/dynamictrees-common.toml is not correct. Correcting
[23Apr2025 16:58:15.079] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.079] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.replaceVanillaSapling was corrected from null to its default, false. 
[23Apr2025 16:58:15.080] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.replaceNyliumFungi was corrected from null to its default, true. 
[23Apr2025 16:58:15.080] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.cancelVanillaVillageTrees was corrected from null to its default, true. 
[23Apr2025 16:58:15.091] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key misc was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.091] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key misc.generateDirtBucketRecipes was corrected from null to its default, true. 
[23Apr2025 16:58:15.093] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key world was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.093] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key world.worldGen was corrected from null to its default, true. 
[23Apr2025 16:58:15.093] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key world.dimensionsBlacklist was corrected from null to its default, []. 
[23Apr2025 16:58:15.098] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key integration was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.098] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key integration.preferredSeasonMod was corrected from null to its default, *. 
[23Apr2025 16:58:15.098] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key integration.enableSeasonalSeedDropFactor was corrected from null to its default, true. 
[23Apr2025 16:58:15.099] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key integration.enableSeasonalGrowthFactor was corrected from null to its default, true. 
[23Apr2025 16:58:15.099] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key integration.enableSeasonalFruitProductionFactor was corrected from null to its default, true. 
[23Apr2025 16:58:15.124] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/seriusly/servidor_minecraft/config/reviveme-common.toml is not correct. Correcting
[23Apr2025 16:58:15.125] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.125] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Self-Revive Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.125] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Self-Revive Settings.Self_Revive_Multiplayer was corrected from null to its default, true. 
[23Apr2025 16:58:15.133] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Self-Revive Settings.Revive Chance was corrected from null to its default, 0.5. 
[23Apr2025 16:58:15.133] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Self-Revive Settings.Sacrificial item percentage was corrected from null to its default, 0.5. 
[23Apr2025 16:58:15.134] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Timer Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.134] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Timer Settings.Time Left was corrected from null to its default, 30. 
[23Apr2025 16:58:15.134] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Timer Settings.Time_Reduction_Penalty was corrected from null to its default, 0.2. 
[23Apr2025 16:58:15.135] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Timer Settings.Revive_Penalty_Timer was corrected from null to its default, 45.0. 
[23Apr2025 16:58:15.135] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Timer Settings.PVP_Timer was corrected from null to its default, 10. 
[23Apr2025 16:58:15.136] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Movement Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.136] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Movement Settings.Fallen_Pose was corrected from null to its default, CROUCH. 
[23Apr2025 16:58:15.137] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Movement Settings.Can_Jump was corrected from null to its default, YES. 
[23Apr2025 16:58:15.138] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Movement Settings.Can_Move was corrected from null to its default, true. 
[23Apr2025 16:58:15.138] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.148] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings.Can_Give_Up was corrected from null to its default, true. 
[23Apr2025 16:58:15.148] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings.Interact_With_Inventory was corrected from null to its default, LOOK_ONLY. 
[23Apr2025 16:58:15.149] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings.Fallen_Xp_Penalty was corrected from null to its default, 0.0. 
[23Apr2025 16:58:15.151] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings.Revert_Effects_On_Revive was corrected from null to its default, false. 
[23Apr2025 16:58:15.151] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings.Downed_Effects was corrected from null to its default, [minecraft:slowness:3]. 
[23Apr2025 16:58:15.151] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings.Blocked_Commands was corrected from null to its default, []. 
[23Apr2025 16:58:15.152] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings.Revive_Help_Call_Cooldown was corrected from null to its default, 0.75. 
[23Apr2025 16:58:15.155] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fallen Player Settings.Other Settings.Revive_Help_Duration was corrected from null to its default, 8.0. 
[23Apr2025 16:58:15.156] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.157] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Revivee Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.157] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Revivee Settings.Revive Health was corrected from null to its default, 10.0. 
[23Apr2025 16:58:15.157] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Revivee Settings.Revive Food was corrected from null to its default, 6.0. 
[23Apr2025 16:58:15.157] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Revivee Settings.Revive_Invuln_Time was corrected from null to its default, 5.0. 
[23Apr2025 16:58:15.162] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Reviver Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.162] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Reviver Settings.Revive Time was corrected from null to its default, 3. 
[23Apr2025 16:58:15.162] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Reviver Settings.Penalty Type was corrected from null to its default, FOOD. 
[23Apr2025 16:58:15.163] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Reviver Settings.Penalty Amount was corrected from null to its default, 10.0. 
[23Apr2025 16:58:15.163] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Revive Settings.Reviver Settings.Revive Item was corrected from null to its default, minecraft:golden_apple. 
[23Apr2025 16:58:15.166] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Chat Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.166] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Chat Settings.Silence_Regular_Messages was corrected from null to its default, false. 
[23Apr2025 16:58:15.166] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Chat Settings.Silence_Command_Messages was corrected from null to its default, false. 
[23Apr2025 16:58:15.167] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Chat Settings.Universal_Chat_Messages was corrected from null to its default, true. 
[23Apr2025 16:58:15.168] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Client Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.168] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Client Settings.Compact_UI was corrected from null to its default, false. 
[23Apr2025 16:58:15.175] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/seriusly/servidor_minecraft/config/tombstone-common.toml is not correct. Correcting
[23Apr2025 16:58:15.176] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 16:58:15.177] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.pvp_unlock_grave was corrected from null to its default, true. 
[23Apr2025 16:58:15.178] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.restore_effects_on_death was corrected from null to its default, false. 
[23Apr2025 16:58:15.178] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.loss_on_death_only_for_abandoned_grave was corrected from null to its default, true. 
[23Apr2025 16:58:15.179] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.loss_on_death_only_for_stackable_items was corrected from null to its default, true. 
[23Apr2025 16:58:15.179] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.prevent_death_outside_world_border was corrected from null to its default, true. 
[23Apr2025 16:58:15.179] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.prevent_death_outside_build_height was corrected from null to its default, false. 
[23Apr2025 16:58:15.180] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.allow_to_fill_existing_grave was corrected from null to its default, true. 
[23Apr2025 16:58:15.181] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.nerf_ghostly_shape_teleport_with_key was corrected from null to its default, true. 
[23Apr2025 16:58:15.181] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.nerf_ghostly_shape_enemy_collision was corrected from null to its default, true. 
[23Apr2025 16:58:15.184] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.nerf_ghostly_shape_open_chest was corrected from null to its default, true. 
[23Apr2025 16:58:15.185] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.nerf_ghostly_shape_break_block was corrected from null to its default, true. 
[23Apr2025 16:58:15.185] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.sniffer_range was corrected from null to its default, 5. 
[23Apr2025 16:58:15.189] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.chance_mob_on_grave_recovery was corrected from null to its default, 0. 
[23Apr2025 16:58:15.189] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.pvp_stolen_xp was corrected from null to its default, 30. 
[23Apr2025 16:58:15.189] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.chance_loss_on_death was corrected from null to its default, 0. 
[23Apr2025 16:58:15.189] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key player_death.percent_loss_on_death was corrected from null to its default, 0. 
